
T223 PH0.00 LV0.00 AV0.00 CU-74.00 FA0 FB0 PS486
T227 PH0.00 LV0.00 AV0.00 CU-62.00 FA0 FB0 PS487
T231 PH0.00 LV0.00 AV0.00 CU-74.00 FA0 FB0 PS493
T236 PH0.00 LV0.00 AV0.00 CU-62.00 FA0 FB0 PS494
T240 PH0.00 LV0.00 AV0.00 CU-68.00 FA0 FB0 PS491
T244 PH0.00 LV0.00 AV0.00 CU-62.00 FA0 FB0 PS486
T248 PH0.00 LV0.00 AV0.00 CU-62.00 FA0 FB0 PS488
T252 PH0.00 LV0.00 AV0.00 CU-68.00 FA0 FB0 PS494
T257 PH0.00 LV0.00 AV0.00 CU-68.00 FA0 FB0 PS493
T261 PH0.00 LV0.00 AV0.00 CU-68.00 FA0 FB0 PS489
T266 PH0.00 LV0.00 AV0.00 CU-68.00 FA0 FB0 PS487
T270 PH0.00 LV0.00 AV0.00 CU-68.00 FA0 FB0 PS489
T274 PH0.00 LV0.00 AV0.00 CU-62.00 FA0 FB0 PS494
T278 PH0.00 LV0.00 AV0.00 CU-62.00 FA0 FB0 PS493
T282 PH0.00 LV0.00 AV0.00 CU-62.00 FA0 FB0 PS486
T286 PH0.00 LV0.00 AV0.00 CU-68.00 FA0 FB0 PS487
T291 PH0.00 LV0.00 AV0.00 CU-74.00 FA0 FB0 PS491
T295 PH0.00 LV0.00 AV0.00 CU-68.00 FA0 FB0 PS494
T300 PH0.00 LV0.00 AV0.00 CU-74.00 FA0 FB0 PS492
T304 PH0.00 LV0.00 AV0.00 CU-62.00 FA0 FB0 PS486
T308 PH0.00 LV0.00 AV0.00 CU-68.00 FA0 FB0 PS488
T312 PH0.00 LV0.00 AV0.00 CU-74.00 FA0 FB0 PS493
T316 PH0.00 LV0.00 AV0.00 CU-62.00 FA0 FB0 PS493
T321 PH0.00 LV0.00 AV0.00 CU-62.00 FA0 FB0 PS488
T325 PH0.00 LV0.00 AV0.00 CU-68.00 FA0 FB0 PS485
T329 PH0.00 LV0.00 AV0.00 CU-62.00 FA0 FB0 PS488
T333 PH0.00 LV0.00 AV0.00 CU-68.00 FA0 FB0 PS494
T337 PH0.00 LV0.00 AV0.00 CU-74.00 FA0 FB0 PS493
T342 PH0.00 LV0.00 AV0.00 CU-74.00 FA0 FB0 PS486
T346 PH0.00 LV0.00 AV0.00 CU-68.00 FA0 FB0 PS486
T351 PH0.00 LV0.00 AV0.00 CU-74.00 FA0 FB0 PS491
T355 PH0.00 LV0.00 AV0.00 CU-68.00 FA0 FB0 PS494
T359 PH0.00 LV0.00 AV0.00 CU-62.00 FA0 FB0 PS492
T363 PH0.00 LV0.00 AV0.00 CU-62.00 FA0 FB0 PS486
T367 PH0.00 LV0.00 AV0.00 CU-62.00 FA0 FB0 PS487
T371 PH0.00 LV0.00 AV0.00 CU-62.00 FA0 FB0 PS493
T376 PH0.00 LV0.00 AV0.00 CU-62.00 FA0 FB0 PS493
T380 PH0.00 LV0.00 AV0.00 CU-62.00 FA0 FB0 PS490
T385 PH0.00 LV0.00 AV0.00 CU-62.00 FA0 FB0 PS486
T389 PH0.00 LV0.00 AV0.00 CU-62.00 FA0 FB0 PS488
T393 PH0.00 LV0.00 AV0.00 CU-62.00 FA0 FB0 PS495
T397 PH0.00 LV0.00 AV0.00 CU-68.00 FA0 FB0 PS494
T401 PH0.00 LV0.00 AV0.00 CU-62.00 FA0 FB0 PS488
T406 PH0.00 LV0.00 AV0.00 CU-74.00 FA0 FB0 PS487
T410 PH0.00 LV0.00 AV0.00 CU-68.00 FA0 FB0 PS490
T414 PH0.00 LV0.00 AV0.00 CU-68.00 FA0 FB0 PS494
T418 PH0.00 LV0.00 AV0.00 CU-68.00 FA0 FB0 PS492
T422 PH0.39 LV0.00 AV0.00 CU-62.00 FA0 FB0 PS485
T427 PH0.39 LV0.00 AV0.00 CU-74.00 FA0 FB0 PS486
T431 PH0.39 LV0.00 AV0.00 CU-74.00 FA0 FB0 PS491
T436 PH0.39 LV0.00 AV0.00 CU-74.00 FA0 FB0 PS493
T440 PH0.39 LV0.00 AV0.00 CU-74.00 FA0 FB0 PS490
T444 PH0.39 LV0.00 AV0.00 CU-68.00 FA0 FB0 PS485
T448 PH0.39 LV0.00 AV0.00 CU-91.00 FA0 FB0 PS487
T452 PH0.39 LV0.00 AV0.00 CU-86.00 FA0 FB0 PS494
T456 PH0.39 LV0.00 AV0.00 CU-80.00 FA0 FB0 PS492
T461 PH0.39 LV0.00 AV0.00 CU-80.00 FA0 FB0 PS486
T465 PH0.39 LV0.00 AV0.00 CU-80.00 FA0 FB0 PS484
T470 PH0.39 LV0.00 AV0.00 CU-74.00 FA0 FB0 PS487
T474 PH0.39 LV0.00 AV0.00 CU-68.00 FA0 FB0 PS493
T478 PH0.39 LV0.00 AV0.00 CU-68.00 FA0 FB0 PS491
T482 PH0.39 LV0.00 AV0.00 CU-68.00 FA0 FB0 PS485
T486 PH0.39 LV0.00 AV0.00 CU-68.00 FA0 FB0 PS486
T491 PH0.39 LV0.00 AV0.00 CU-74.00 FA0 FB0 PS491
T495 PH0.39 LV0.00 AV0.00 CU-74.00 FA0 FB0 PS493
T499 PH0.39 LV0.00 AV0.00 CU-86.00 FA0 FB0 PS491
T503 PH0.39 LV0.00 AV0.00 CU-80.00 FA0 FB0 PS486
T507 PH0.39 LV0.00 AV0.00 CU-80.00 FA0 FB0 PS487
T512 PH0.39 LV0.00 AV0.00 CU-91.00 FA0 FB0 PS492
T516 PH0.39 LV0.00 AV0.00 CU-80.00 FA0 FB0 PS491
T521 PH0.39 LV0.00 AV0.00 CU-80.00 FA0 FB0 PS487
T525 PH0.39 LV0.00 AV0.00 CU-68.00 FA0 FB0 PS484
T529 PH0.39 LV0.00 AV0.00 CU-68.00 FA0 FB0 PS486
T533 PH0.39 LV0.00 AV0.00 CU-74.00 FA0 FB0 PS492
T537 PH0.39 LV0.00 AV0.00 CU-80.00 FA0 FB0 PS491
T541 PH0.39 LV0.00 AV0.00 CU-68.00 FA0 FB0 PS486
T546 PH0.39 LV0.00 AV0.00 CU-68.00 FA0 FB0 PS486
T550 PH0.39 LV0.00 AV0.00 CU-97.00 FA0 FB0 PS490
T555 PH0.39 LV0.00 AV0.00 CU-86.00 FA0 FB0 PS493
T559 PH0.39 LV0.00 AV0.00 CU-86.00 FA0 FB0 PS490
T563 PH0.39 LV0.00 AV0.00 CU-74.00 FA0 FB0 PS484
T567 PH0.39 LV0.00 AV0.00 CU-74.00 FA0 FB0 PS485
T571 PH0.39 LV0.00 AV0.00 CU-74.00 FA0 FB0 PS491
T576 PH0.39 LV0.00 AV0.00 CU-74.00 FA0 FB0 PS492
T580 PH0.39 LV0.00 AV0.00 CU-74.00 FA0 FB0 PS488
T584 PH0.39 LV0.00 AV0.00 CU-74.00 FA0 FB0 PS485
T588 PH0.39 LV0.00 AV0.00 CU-68.00 FA0 FB0 PS488
T592 PH0.39 LV0.00 AV0.00 CU-68.00 FA0 FB0 PS494
T596 PH0.39 LV0.00 AV0.00 CU-68.00 FA0 FB0 PS493
T601 PH0.39 LV0.00 AV0.00 CU-86.00 FA0 FB0 PS488
T606 PH0.39 LV0.00 AV0.00 CU-86.00 FA0 FB0 PS487
T610 PH0.39 LV0.00 AV0.00 CU-86.00 FA0 FB0 PS489
T614 PH0.39 LV0.00 AV0.00 CU-80.00 FA0 FB0 PS492
T618 PH0.39 LV0.00 AV0.00 CU-80.00 FA0 FB0 PS490
T622 PH0.39 LV0.00 AV0.00 CU-74.00 FA0 FB0 PS484
T626 PH0.39 LV0.00 AV0.00 CU-74.00 FA0 FB0 PS486
T631 PH0.39 LV0.00 AV0.00 CU-74.00 FA0 FB0 PS491
T635 PH0.39 LV0.00 AV0.00 CU-68.00 FA0 FB0 PS492
T640 PH0.39 LV0.00 AV0.00 CU-74.00 FA0 FB0 PS490
T644 PH0.39 LV0.00 AV0.00 CU-62.00 FA0 FB0 PS486
T648 PH0.39 LV0.00 AV0.00 CU-68.00 FA0 FB0 PS487
T652 PH0.39 LV0.00 AV0.00 CU-97.00 FA0 FB0 PS492
T656 PH0.39 LV0.00 AV0.00 CU-91.00 FA0 FB0 PS492
T661 PH0.39 LV0.00 AV0.00 CU-86.00 FA0 FB0 PS486
T665 PH0.39 LV0.00 AV0.00 CU-86.00 FA0 FB0 PS484
T669 PH0.39 LV0.00 AV0.00 CU-80.00 FA0 FB0 PS487
T673 PH0.39 LV0.00 AV0.00 CU-80.00 FA0 FB0 PS492
T677 PH0.39 LV0.00 AV0.00 CU-74.00 FA0 FB0 PS490
T681 PH0.39 LV0.00 AV0.00 CU-74.00 FA0 FB0 PS484
T686 PH0.39 LV0.00 AV0.00 CU-74.00 FA0 FB0 PS485
T691 PH0.39 LV0.00 AV0.00 CU-74.00 FA0 FB0 PS490
T695 PH0.39 LV0.00 AV0.00 CU-68.00 FA0 FB0 PS494
T699 PH0.39 LV0.00 AV0.00 CU-68.00 FA0 FB0 PS491
T703 PH0.39 LV0.00 AV0.00 CU-86.00 FA0 FB0 PS486
T707 PH0.39 LV0.00 AV0.00 CU-86.00 FA0 FB0 PS487
T711 PH0.39 LV0.00 AV0.00 CU-80.00 FA0 FB0 PS492
T716 PH0.39 LV0.00 AV0.00 CU-80.00 FA0 FB0 PS491
T720 PH0.39 LV0.00 AV0.00 CU-80.00 FA0 FB0 PS487
T724 PH0.39 LV0.00 AV0.00 CU-74.00 FA0 FB0 PS485
T729 PH0.39 LV0.00 AV0.00 CU-68.00 FA0 FB0 PS487
T733 PH0.39 LV0.00 AV0.00 CU-74.00 FA0 FB0 PS493
T737 PH0.39 LV0.00 AV0.00 CU-68.00 FA0 FB0 PS492
T741 PH0.39 LV0.00 AV0.00 CU-68.00 FA0 FB0 PS487
T746 PH0.39 LV0.00 AV0.00 CU-74.00 FA0 FB0 PS487
T750 PH0.39 LV0.00 AV0.00 CU-74.00 FA0 FB0 PS490
T754 PH0.39 LV0.00 AV0.00 CU-91.00 FA0 FB0 PS493
T758 PH0.39 LV0.00 AV0.00 CU-86.00 FA0 FB0 PS491
T762 PH0.39 LV0.00 AV0.00 CU-86.00 FA0 FB0 PS484
T766 PH0.39 LV0.00 AV0.00 CU-86.00 FA0 FB0 PS484
T771 PH0.39 LV0.00 AV0.00 CU-80.00 FA0 FB0 PS490
T776 PH0.39 LV0.00 AV0.00 CU-80.00 FA0 FB0 PS490
T780 PH0.39 LV0.00 AV0.00 CU-74.00 FA0 FB0 PS487
T784 PH0.39 LV0.00 AV0.00 CU-80.00 FA0 FB0 PS483
T788 PH0.39 LV0.00 AV0.00 CU-74.00 FA0 FB0 PS486
T792 PH0.39 LV0.00 AV0.00 CU-68.00 FA0 FB0 PS493
T796 PH0.39 LV0.00 AV0.00 CU-74.00 FA0 FB0 PS492
T801 PH0.39 LV0.00 AV0.00 CU-74.00 FA0 FB0 PS487
T805 PH0.39 LV0.00 AV0.00 CU-91.00 FA0 FB0 PS486
T809 PH0.39 LV0.00 AV0.00 CU-91.00 FA0 FB0 PS489
T814 PH0.39 LV0.00 AV0.00 CU-86.00 FA0 FB0 PS492
T818 PH0.39 LV0.00 AV0.00 CU-91.00 FA0 FB0 PS490
T822 PH0.39 LV0.00 AV0.00 CU-74.00 FA0 FB0 PS483
T826 PH0.39 LV0.00 AV0.00 CU-80.00 FA0 FB0 PS485
T831 PH0.39 LV0.00 AV0.00 CU-68.00 FA0 FB0 PS490
T835 PH0.39 LV0.00 AV0.00 CU-62.00 FA0 FB0 PS492
T839 PH0.39 LV0.00 AV0.00 CU-74.00 FA0 FB0 PS489
T843 PH0.39 LV0.00 AV0.00 CU-68.00 FA0 FB0 PS485
T847 PH0.39 LV0.00 AV0.00 CU-74.00 FA0 FB0 PS487
T851 PH0.79 LV0.00 AV0.00 CU-74.00 FA0 FB0 PS494
T856 PH0.79 LV0.00 AV0.00 CU-109.00 FA0 FB0 PS493
T861 PH0.79 LV0.00 AV0.00 CU-109.00 FA0 FB0 PS485
T865 PH0.79 LV0.00 AV0.00 CU-91.00 FA0 FB0 PS482
T869 PH0.79 LV0.00 AV0.00 CU-91.00 FA0 FB0 PS484
T873 PH0.79 LV0.00 AV0.00 CU-86.00 FA0 FB0 PS489
T877 PH0.79 LV0.00 AV0.00 CU-74.00 FA0 FB0 PS488
T882 PH0.79 LV0.00 AV0.00 CU-74.00 FA0 FB0 PS482
T886 PH0.79 LV0.00 AV0.00 CU-74.00 FA0 FB0 PS484
T890 PH0.79 LV0.00 AV0.00 CU-80.00 FA0 FB0 PS489
T894 PH0.79 LV0.00 AV0.00 CU-80.00 FA0 FB0 PS492
T899 PH0.79 LV0.00 AV0.00 CU-74.00 FA0 FB0 PS489
T903 PH0.79 LV0.00 AV0.00 CU-115.00 FA0 FB0 PS485
T908 PH0.79 LV0.00 AV0.00 CU-97.00 FA0 FB0 PS484
T912 PH0.79 LV0.00 AV0.00 CU-103.00 FA0 FB0 PS489
T916 PH0.79 LV0.00 AV0.00 CU-91.00 FA0 FB0 PS488
T920 PH0.79 LV0.00 AV0.00 CU-91.00 FA0 FB0 PS484
T924 PH0.79 LV0.00 AV0.00 CU-74.00 FA0 FB0 PS482
T928 PH0.79 LV0.00 AV0.00 CU-80.00 FA0 FB0 PS485
T933 PH0.79 LV0.00 AV0.00 CU-74.00 FA0 FB0 PS492
T937 PH0.79 LV0.00 AV0.00 CU-74.00 FA0 FB0 PS491
T942 PH0.79 LV0.00 AV0.00 CU-74.00 FA0 FB0 PS485
T946 PH0.79 LV0.00 AV0.00 CU-74.00 FA0 FB0 PS486
T950 PH0.79 LV0.00 AV0.00 CU-103.00 FA0 FB0 PS490
T954 PH0.79 LV0.00 AV0.00 CU-103.00 FA0 FB0 PS491
T959 PH0.79 LV0.00 AV0.00 CU-97.00 FA0 FB0 PS487
T963 PH0.79 LV0.00 AV0.00 CU-97.00 FA0 FB0 PS481
T967 PH0.79 LV0.00 AV0.00 CU-91.00 FA0 FB0 PS483
T971 PH0.79 LV0.00 AV0.00 CU-80.00 FA0 FB0 PS489
T975 PH0.79 LV0.00 AV0.00 CU-80.00 FA0 FB0 PS489
T979 PH0.79 LV0.00 AV0.00 CU-74.00 FA0 FB0 PS486
T985 PH0.79 LV0.00 AV0.00 CU-80.00 FA0 FB0 PS484
T989 PH0.79 LV0.00 AV0.00 CU-74.00 FA0 FB0 PS486
T993 PH0.79 LV0.00 AV0.00 CU-74.00 FA0 FB0 PS492
T997 PH0.79 LV0.00 AV0.00 CU-115.00 FA0 FB0 PS491
T1001 PH0.79 LV0.00 AV0.00 CU-97.00 FA0 FB0 PS484
T1005 PH0.79 LV0.00 AV0.00 CU-97.00 FA0 FB0 PS483
T1010 PH0.79 LV0.00 AV0.00 CU-91.00 FA0 FB0 PS487
T1014 PH0.79 LV0.00 AV0.00 CU-68.00 FA0 FB0 PS490
T1018 PH0.79 LV0.00 AV0.00 CU-80.00 FA0 FB0 PS488
T1022 PH0.79 LV0.00 AV0.00 CU-74.00 FA0 FB0 PS484
T1028 PH0.79 LV0.00 AV0.00 CU-80.00 FA0 FB0 PS487
T1032 PH0.79 LV0.00 AV0.00 CU-115.00 FA0 FB0 PS493
T1036 PH0.79 LV0.00 AV0.00 CU-91.00 FA0 FB0 PS490
T1040 PH0.79 LV0.00 AV0.00 CU-86.00 FA0 FB0 PS485
T1045 PH0.79 LV0.00 AV0.00 CU-91.00 FA0 FB0 PS483
T1049 PH0.79 LV0.00 AV0.00 CU-80.00 FA0 FB0 PS486
T1053 PH0.79 LV0.00 AV0.00 CU-80.00 FA0 FB0 PS491
T1057 PH0.79 LV0.00 AV0.00 CU-74.00 FA0 FB0 PS490
T1062 PH0.79 LV0.00 AV0.00 CU-74.00 FA0 FB0 PS484
T1067 PH0.79 LV0.00 AV0.00 CU-115.00 FA0 FB0 PS483
T1071 PH0.79 LV0.00 AV0.00 CU-97.00 FA0 FB0 PS488
T1075 PH0.79 LV0.00 AV0.00 CU-91.00 FA0 FB0 PS489
T1080 PH0.79 LV0.00 AV0.00 CU-68.00 FA0 FB0 PS485
T1084 PH0.79 LV0.00 AV0.00 CU-74.00 FA0 FB0 PS484
T1088 PH0.79 LV0.00 AV0.00 CU-80.00 FA0 FB0 PS486
T1092 PH0.79 LV0.00 AV0.00 CU-74.00 FA0 FB0 PS493
T1096 PH0.79 LV0.00 AV0.00 CU-121.00 FA0 FB0 PS492
T1101 PH0.79 LV0.00 AV0.00 CU-97.00 FA0 FB0 PS483
T1105 PH0.79 LV0.00 AV0.00 CU-97.00 FA0 FB0 PS483
T1110 PH0.79 LV0.00 AV0.00 CU-91.00 FA0 FB0 PS487
T1115 PH0.79 LV0.00 AV0.00 CU-74.00 FA0 FB0 PS490
T1119 PH0.79 LV0.00 AV0.00 CU-80.00 FA0 FB0 PS488
T1123 PH0.79 LV0.00 AV0.00 CU-74.00 FA0 FB0 PS483
T1127 PH0.79 LV0.00 AV0.00 CU-74.00 FA0 FB0 PS486
T1131 PH0.79 LV0.00 AV0.00 CU-115.00 FA0 FB0 PS492
T1136 PH0.79 LV0.00 AV0.00 CU-91.00 FA0 FB0 PS490
T1140 PH0.79 LV0.00 AV0.00 CU-97.00 FA0 FB0 PS484
T1144 PH0.79 LV0.00 AV0.00 CU-80.00 FA0 FB0 PS482
T1148 PH0.79 LV0.00 AV0.00 CU-80.00 FA0 FB0 PS486
T1154 PH0.79 LV0.00 AV0.00 CU-80.00 FA0 FB0 PS491
T1158 PH0.79 LV0.00 AV0.00 CU-68.00 FA0 FB0 PS490
T1162 PH0.79 LV0.00 AV0.00 CU-68.00 FA0 FB0 PS485
T1166 PH0.79 LV0.00 AV0.00 CU-109.00 FA0 FB0 PS484
T1171 PH0.79 LV0.00 AV0.00 CU-97.00 FA0 FB0 PS488
T1175 PH0.79 LV0.00 AV0.00 CU-91.00 FA0 FB0 PS488
T1179 PH0.79 LV0.00 AV0.00 CU-74.00 FA0 FB0 PS485
T1183 PH0.79 LV0.00 AV0.00 CU-68.00 FA0 FB0 PS483
T1188 PH0.79 LV0.00 AV0.00 CU-74.00 FA0 FB0 PS486
T1192 PH0.79 LV0.00 AV0.00 CU-74.00 FA0 FB0 PS492
T1197 PH0.79 LV0.00 AV0.00 CU-127.00 FA0 FB0 PS491
T1201 PH0.79 LV0.00 AV0.00 CU-103.00 FA0 FB0 PS483
T1206 PH0.79 LV0.00 AV0.00 CU-86.00 FA0 FB0 PS483
T1210 PH0.79 LV0.00 AV0.00 CU-91.00 FA0 FB0 PS488
T1214 PH0.79 LV0.00 AV0.00 CU-74.00 FA0 FB0 PS490
T1218 PH0.79 LV0.00 AV0.00 CU-74.00 FA0 FB0 PS488
T1223 PH0.79 LV0.00 AV0.00 CU-74.00 FA0 FB0 PS483
T1227 PH0.79 LV0.00 AV0.00 CU-74.00 FA0 FB0 PS486
T1231 PH0.79 LV0.00 AV0.00 CU-109.00 FA0 FB0 PS490
T1235 PH0.79 LV0.00 AV0.00 CU-86.00 FA0 FB0 PS488
T1241 PH0.79 LV0.00 AV0.00 CU-97.00 FA0 FB0 PS483
T1245 PH0.79 LV0.00 AV0.00 CU-62.00 FA0 FB0 PS482
T1249 PH0.79 LV0.00 AV0.00 CU-74.00 FA0 FB0 PS487
T1253 PH0.79 LV0.00 AV0.00 CU-74.00 FA0 FB0 PS493
T1258 PH0.79 LV0.00 AV0.00 CU-74.00 FA0 FB0 PS491
T1262 PH0.79 LV0.00 AV0.00 CU-121.00 FA0 FB0 PS485
T1266 PH0.79 LV0.00 AV0.00 CU-103.00 FA0 FB0 PS485
T1270 PH0.79 LV0.00 AV0.00 CU-86.00 FA0 FB0 PS489
T1275 PH0.79 LV0.00 AV0.00 CU-86.00 FA0 FB0 PS489
T1280 PH0.79 LV0.00 AV0.00 CU-74.00 FA0 FB0 PS484
T1284 PH0.79 LV0.00 AV0.00 CU-68.00 FA0 FB0 PS483
T1288 PH1.18 LV0.00 AV0.00 CU-74.00 FA0 FB0 PS486
T1293 PH1.18 LV0.00 AV0.00 CU-74.00 FA0 FB0 PS492
T1297 PH1.18 LV0.00 AV0.00 CU-132.00 FA0 FB0 PS487
T1301 PH1.18 LV0.00 AV0.00 CU-109.00 FA0 FB0 PS480
T1306 PH1.18 LV0.00 AV0.00 CU-97.00 FA0 FB0 PS480
T1310 PH1.18 LV0.00 AV0.00 CU-74.00 FA0 FB0 PS486
T1314 PH1.18 LV0.00 AV0.00 CU-74.00 FA0 FB0 PS489
T1318 PH1.18 LV0.00 AV0.00 CU-68.00 FA0 FB0 PS487
T1323 PH1.18 LV0.00 AV0.00 CU-68.00 FA0 FB0 PS484
T1328 PH1.18 LV0.00 AV0.00 CU-132.00 FA0 FB0 PS486
T1332 PH1.18 LV0.00 AV0.00 CU-115.00 FA0 FB0 PS490
T1336 PH1.18 LV0.00 AV0.00 CU-103.00 FA0 FB0 PS487
T1341 PH1.18 LV0.00 AV0.00 CU-74.00 FA0 FB0 PS481
T1345 PH1.18 LV0.00 AV0.00 CU-80.00 FA0 FB0 PS483
T1349 PH1.18 LV0.00 AV0.00 CU-74.00 FA0 FB0 PS488
T.PS481
T1528 PH1.18 LV0.00 AV8
T1520 PH1.18 LV0.00 AV0.00 CU-103.00 FA0 FB0 PS482
T1524 PH1.18 LV0.00 AV0.00 CU-80.00 FA0 FB0 PS481
T1528 PH1.18 LV0.00 AV0.00 CU-80.00 FA0 FB0 PS485
 CU-103.00 FA0 FB0 PS482
T1524 PH1.18 LV0.00 AV0.00 CU-80.00 FA0 FB0 PS481
T1528 PH1.18 LV0.00 AV0.00 CU-80.00 FA0 FB0 PS485
T1532 PH1.18 LV0.00 AV0.00 CU-74.00 FA0 FB0 PS491
T1538 PH1.18 LV0.00 AV0.00 CU-74.00 FA0 FB0 PS489
T1542 PH1.18 LV0.00 AV0.00 CU-138.00 FA0 FB0 PS484
T1546 PH1.18 LV0.00 AV0.00 CU-115.00 FA0 FB0 PS483
T1551 PH1.18 LV0.00 AV0.00 CU-97.00 FA0 FB0 PS488
T1555 PH1.18 LV0.00 AV0.00 CU-74.00 FA0 FB0 PS488
T1559 PH1.18 LV0.00 AV0.00 CU-74.00 FA0 FB0 PS485
T1563 PH1.18 LV0.00 AV0.00 CU-80.00 FA0 FB0 PS484
T1567 PH1.18 LV0.00 AV0.00 CU-74.00 FA0 FB0 PS487
T1572 PH1.18 LV0.00 AV0.00 CU-150.00 FA0 FB0 PS492
T1576 PH1.18 LV0.00 AV0.00 CU-115.00 FA0 FB0 PS488
T1581 PH1.18 LV0.00 AV0.00 CU-109.00 FA0 FB0 PS481
T1586 PH1.18 LV0.00 AV0.00 CU-74.00 FA0 FB0 PS481
T1590 PH1.18 LV0.00 AV0.00 CU-80.00 FA0 FB0 PS488
T1594 PH1.18 LV0.00 AV0.00 CU-80.00 FA0 FB0 PS490
T1598 PH1.18 LV0.00 AV0.00 CU-68.00 FA0 FB0 PS488
T1603 PH1.18 LV0.00 AV0.00 CU-156.00 FA0 FB0 PS484
T1607 PH1.18 LV0.00 AV0.00 CU-109.00 FA0 FB0 PS484
T1611 PH1.18 LV0.00 AV0.00 CU-103.00 FA0 FB0 PS489
